"REF_DATE","GEO","DGUID","Age group","Sex","Response","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2016","Alberta","2016A000248","45 to 54 years","Both sexes","Total, job satisfaction","High 95% confidence interval, percent","Percent","239","units ","0","v116758068","13.7.1.1.4","100.0","","","","1"
"2016","Alberta","2016A000248","45 to 54 years","Both sexes","Very satisfied or satisfied","Number of persons","Persons","249","thousands","3","v116758069","13.7.1.8.1","310","","","","0"
"2016","Alberta","2016A000248","45 to 54 years","Both sexes","Very satisfied or satisfied","Percentage of persons","Percent","239","units ","0","v116758070","13.7.1.8.2","89.0","","","","1"
"2016","Alberta","2016A000248","45 to 54 years","Both sexes","Very satisfied or satisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116758071","13.7.1.8.3","83.2","","","","1"
"2016","Alberta","2016A000248","45 to 54 years","Both sexes","Very satisfied or satisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116758072","13.7.1.8.4","93.0","","","","1"
"2016","Alberta","2016A000248","45 to 54 years","Both sexes","Very satisfied","Number of persons","Persons","249","thousands","3","v116758073","13.7.1.2.1","138","","","","0"
"2016","Alberta","2016A000248","45 to 54 years","Both sexes","Very satisfied","Percentage of persons","Percent","239","units ","0","v116758074","13.7.1.2.2","39.7","","","","1"
"2016","Alberta","2016A000248","45 to 54 years","Both sexes","Very satisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116758075","13.7.1.2.3","31.4","","","","1"
"2016","Alberta","2016A000248","45 to 54 years","Both sexes","Very satisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116758076","13.7.1.2.4","48.7","","","","1"
"2016","Alberta","2016A000248","45 to 54 years","Both sexes","Satisfied","Number of persons","Persons","249","thousands","3","v116758077","13.7.1.3.1","172","","","","0"
"2016","Alberta","2016A000248","45 to 54 years","Both sexes","Satisfied","Percentage of persons","Percent","239","units ","0","v116758078","13.7.1.3.2","49.3","","","","1"
"2016","Alberta","2016A000248","45 to 54 years","Both sexes","Satisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116758079","13.7.1.3.3","40.5","","","","1"
"2016","Alberta","2016A000248","45 to 54 years","Both sexes","Satisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116758080","13.7.1.3.4","58.2","","","","1"
"2016","Alberta","2016A000248","45 to 54 years","Both sexes","Neither satisfied nor dissatisfied","Number of persons","Persons","249","thousands","3","v116758081","13.7.1.4.1","","F","","","0"
"2016","Alberta","2016A000248","45 to 54 years","Both sexes","Neither satisfied nor dissatisfied","Percentage of persons","Percent","239","units ","0","v116758082","13.7.1.4.2","","F","","","1"
"2016","Alberta","2016A000248","45 to 54 years","Both sexes","Neither satisfied nor dissatisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116758083","13.7.1.4.3","","F","","","1"
"2016","Alberta","2016A000248","45 to 54 years","Both sexes","Neither satisfied nor dissatisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116758084","13.7.1.4.4","","F","","","1"
"2016","Alberta","2016A000248","45 to 54 years","Both sexes","Dissatisfied or very dissatisfied","Number of persons","Persons","249","thousands","3","v116758085","13.7.1.9.1","","F","","","0"
"2016","Alberta","2016A000248","45 to 54 years","Both sexes","Dissatisfied or very dissatisfied","Percentage of persons","Percent","239","units ","0","v116758086","13.7.1.9.2","","F","","","1"
"2016","Alberta","2016A000248","45 to 54 years","Both sexes","Dissatisfied or very dissatisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116758087","13.7.1.9.3","","F","","","1"
"2016","Alberta","2016A000248","45 to 54 years","Both sexes","Dissatisfied or very dissatisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116758088","13.7.1.9.4","","F","","","1"
"2016","Alberta","2016A000248","45 to 54 years","Both sexes","Dissatisfied","Number of persons","Persons","249","thousands","3","v116758089","13.7.1.5.1","","F","","","0"
"2016","Alberta","2016A000248","45 to 54 years","Both sexes","Dissatisfied","Percentage of persons","Percent","239","units ","0","v116758090","13.7.1.5.2","","F","","","1"
"2016","Alberta","2016A000248","45 to 54 years","Both sexes","Dissatisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116758091","13.7.1.5.3","","F","","","1"
"2016","Alberta","2016A000248","45 to 54 years","Both sexes","Dissatisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116758092","13.7.1.5.4","","F","","","1"
"2016","Alberta","2016A000248","45 to 54 years","Both sexes","Very dissatisfied","Number of persons","Persons","249","thousands","3","v116758093","13.7.1.6.1","","F","","","0"
"2016","Alberta","2016A000248","45 to 54 years","Both sexes","Very dissatisfied","Percentage of persons","Percent","239","units ","0","v116758094","13.7.1.6.2","","F","","","1"
"2016","Alberta","2016A000248","45 to 54 years","Both sexes","Very dissatisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116758095","13.7.1.6.3","","F","","","1"
"2016","Alberta","2016A000248","45 to 54 years","Both sexes","Very dissatisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116758096","13.7.1.6.4","","F","","","1"
"2016","Alberta","2016A000248","45 to 54 years","Both sexes","Don't know/refusal/not stated","Number of persons","Persons","249","thousands","3","v116758097","13.7.1.7.1","","F","","","0"
"2016","Alberta","2016A000248","45 to 54 years","Both sexes","Don't know/refusal/not stated","Percentage of persons","Percent","239","units ","0","v116758098","13.7.1.7.2","","F","","","1"
"2016","Alberta","2016A000248","45 to 54 years","Both sexes","Don't know/refusal/not stated","Low 95% confidence interval, percent","Percent","239","units ","0","v116758099","13.7.1.7.3","","F","","","1"
"2016","Alberta","2016A000248","45 to 54 years","Both sexes","Don't know/refusal/not stated","High 95% confidence interval, percent","Percent","239","units ","0","v116758100","13.7.1.7.4","","F","","","1"
"2016","Alberta","2016A000248","45 to 54 years","Male","Total, job satisfaction","Number of persons","Persons","249","thousands","3","v116758101","13.7.2.1.1","213","","","","0"
"2016","Alberta","2016A000248","45 to 54 years","Male","Total, job satisfaction","Percentage of persons","Percent","239","units ","0","v116758102","13.7.2.1.2","100.0","","","","1"
"2016","Alberta","2016A000248","45 to 54 years","Male","Total, job satisfaction","Low 95% confidence interval, percent","Percent","239","units ","0","v116758103","13.7.2.1.3","100.0","","","","1"
"2016","Alberta","2016A000248","45 to 54 years","Male","Total, job satisfaction","High 95% confidence interval, percent","Percent","239","units ","0","v116758104","13.7.2.1.4","100.0","","","","1"
"2016","Alberta","2016A000248","45 to 54 years","Male","Very satisfied or satisfied","Number of persons","Persons","249","thousands","3","v116758105","13.7.2.8.1","191","","","","0"
"2016","Alberta","2016A000248","45 to 54 years","Male","Very satisfied or satisfied","Percentage of persons","Percent","239","units ","0","v116758106","13.7.2.8.2","89.7","","","","1"
"2016","Alberta","2016A000248","45 to 54 years","Male","Very satisfied or satisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116758107","13.7.2.8.3","82.4","","","","1"
"2016","Alberta","2016A000248","45 to 54 years","Male","Very satisfied or satisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116758108","13.7.2.8.4","94.1","","","","1"
"2016","Alberta","2016A000248","45 to 54 years","Male","Very satisfied","Number of persons","Persons","249","thousands","3","v116758109","13.7.2.2.1","80","E","","","0"
"2016","Alberta","2016A000248","45 to 54 years","Male","Very satisfied","Percentage of persons","Percent","239","units ","0","v116758110","13.7.2.2.2","37.5","E","","","1"
"2016","Alberta","2016A000248","45 to 54 years","Male","Very satisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116758111","13.7.2.2.3","26.0","","","","1"
"2016","Alberta","2016A000248","45 to 54 years","Male","Very satisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116758112","13.7.2.2.4","50.7","","","","1"
"2016","Alberta","2016A000248","45 to 54 years","Male","Satisfied","Number of persons","Persons","249","thousands","3","v116758113","13.7.2.3.1","111","","","","0"
"2016","Alberta","2016A000248","45 to 54 years","Male","Satisfied","Percentage of persons","Percent","239","units ","0","v116758114","13.7.2.3.2","52.1","","","","1"
"2016","Alberta","2016A000248","45 to 54 years","Male","Satisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116758115","13.7.2.3.3","39.4","","","","1"
"2016","Alberta","2016A000248","45 to 54 years","Male","Satisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116758116","13.7.2.3.4","64.6","","","","1"
"2016","Alberta","2016A000248","45 to 54 years","Male","Neither satisfied nor dissatisfied","Number of persons","Persons","249","thousands","3","v116758117","13.7.2.4.1","","F","","","0"
"2016","Alberta","2016A000248","45 to 54 years","Male","Neither satisfied nor dissatisfied","Percentage of persons","Percent","239","units ","0","v116758118","13.7.2.4.2","","F","","","1"
"2016","Alberta","2016A000248","45 to 54 years","Male","Neither satisfied nor dissatisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116758119","13.7.2.4.3","","F","","","1"
"2016","Alberta","2016A000248","45 to 54 years","Male","Neither satisfied nor dissatisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116758120","13.7.2.4.4","","F","","","1"
"2016","Alberta","2016A000248","45 to 54 years","Male","Dissatisfied or very dissatisfied","Number of persons","Persons","249","thousands","3","v116758121","13.7.2.9.1","","F","","","0"
"2016","Alberta","2016A000248","45 to 54 years","Male","Dissatisfied or very dissatisfied","Percentage of persons","Percent","239","units ","0","v116758122","13.7.2.9.2","","F","","","1"
"2016","Alberta","2016A000248","45 to 54 years","Male","Dissatisfied or very dissatisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116758123","13.7.2.9.3","","F","","","1"
"2016","Alberta","2016A000248","45 to 54 years","Male","Dissatisfied or very dissatisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116758124","13.7.2.9.4","","F","","","1"
"2016","Alberta","2016A000248","45 to 54 years","Male","Dissatisfied","Number of persons","Persons","249","thousands","3","v116758125","13.7.2.5.1","","F","","","0"
"2016","Alberta","2016A000248","45 to 54 years","Male","Dissatisfied","Percentage of persons","Percent","239","units ","0","v116758126","13.7.2.5.2","","F","","","1"
"2016","Alberta","2016A000248","45 to 54 years","Male","Dissatisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116758127","13.7.2.5.3","","F","","","1"
"2016","Alberta","2016A000248","45 to 54 years","Male","Dissatisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116758128","13.7.2.5.4","","F","","","1"
"2016","Alberta","2016A000248","45 to 54 years","Male","Very dissatisfied","Number of persons","Persons","249","thousands","3","v116758129","13.7.2.6.1","","F","","","0"
"2016","Alberta","2016A000248","45 to 54 years","Male","Very dissatisfied","Percentage of persons","Percent","239","units ","0","v116758130","13.7.2.6.2","","F","","","1"
"2016","Alberta","2016A000248","45 to 54 years","Male","Very dissatisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116758131","13.7.2.6.3","","F","","","1"
"2016","Alberta","2016A000248","45 to 54 years","Male","Very dissatisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116758132","13.7.2.6.4","","F","","","1"
"2016","Alberta","2016A000248","45 to 54 years","Male","Don't know/refusal/not stated","Number of persons","Persons","249","thousands","3","v116758133","13.7.2.7.1","","F","","","0"
"2016","Alberta","2016A000248","45 to 54 years","Male","Don't know/refusal/not stated","Percentage of persons","Percent","239","units ","0","v116758134","13.7.2.7.2","","F","","","1"
"2016","Alberta","2016A000248","45 to 54 years","Male","Don't know/refusal/not stated","Low 95% confidence interval, percent","Percent","239","units ","0","v116758135","13.7.2.7.3","","F","","","1"
"2016","Alberta","2016A000248","45 to 54 years","Male","Don't know/refusal/not stated","High 95% confidence interval, percent","Percent","239","units ","0","v116758136","13.7.2.7.4","","F","","","1"
"2016","Alberta","2016A000248","45 to 54 years","Female","Total, job satisfaction","Number of persons","Persons","249","thousands","3","v116758137","13.7.3.1.1","135","","","","0"
"2016","Alberta","2016A000248","45 to 54 years","Female","Total, job satisfaction","Percentage of persons","Percent","239","units ","0","v116758138","13.7.3.1.2","100.0","","","","1"
"2016","Alberta","2016A000248","45 to 54 years","Female","Total, job satisfaction","Low 95% confidence interval, percent","Percent","239","units ","0","v116758139","13.7.3.1.3","100.0","","","","1"
"2016","Alberta","2016A000248","45 to 54 years","Female","Total, job satisfaction","High 95% confidence interval, percent","Percent","239","units ","0","v116758140","13.7.3.1.4","100.0","","","","1"
